Date Time,TempA,TempB,TempC,IntensityA,IntensityB,IntensityC
11/1/2015 23:15,27.665,27.468,27.665,0,0,0
11/1/2015 23:30,27.567,27.468,27.665,0,0,0
11/1/2015 23:45,27.567,27.468,27.665,0,0,0
11/2/2015 0:00,27.567,27.468,27.665,0,0,0
11/2/2015 0:15,27.567,27.468,27.665,0,0,0
11/2/2015 0:30,27.567,27.468,27.665,0,0,0
11/2/2015 0:45,27.567,27.468,27.567,0,0,0
11/2/2015 1:00,27.468,27.468,27.567,0,0,0
11/2/2015 1:15,27.468,27.37,27.567,0,0,0
11/2/2015 1:30,27.468,27.37,27.567,0,0,0
11/2/2015 1:45,27.468,27.37,27.567,0,0,0
11/2/2015 2:00,27.468,27.37,27.567,0,0,0
11/2/2015 2:15,27.37,27.272,27.468,0,0,0
11/2/2015 2:30,27.37,27.272,27.468,0,0,0
11/2/2015 2:45,27.37,27.272,27.468,0,0,0
11/2/2015 3:00,27.37,27.272,27.468,0,0,0
11/2/2015 3:15,27.37,27.272,27.37,0,0,0
11/2/2015 3:30,27.37,27.272,27.37,0,0,0
11/2/2015 3:45,27.37,27.272,27.37,0,0,0
11/2/2015 4:00,27.272,27.272,27.37,0,0,0
11/2/2015 4:15,27.272,27.173,27.37,0,0,0
11/2/2015 4:30,27.272,27.173,27.37,0,0,0
11/2/2015 4:45,27.272,27.173,27.272,0,0,0
11/2/2015 5:00,27.272,27.173,27.272,0,0,0
11/2/2015 5:15,27.173,27.173,27.272,0,0,0
11/2/2015 5:30,27.173,27.075,27.272,0,0,0
11/2/2015 5:45,27.173,27.075,27.272,0,0,0
11/2/2015 6:00,27.173,27.075,27.173,0,0,0
11/2/2015 6:15,27.173,27.075,27.173,0,0,0
11/2/2015 6:30,27.075,27.075,27.173,75.3,53.8,53.8
11/2/2015 6:45,27.075,27.075,27.173,301.4,193.8,215.3
11/2/2015 7:00,27.075,26.977,27.173,613.5,419.8,516.7
11/2/2015 7:15,27.075,26.977,27.075,1065.6,721.2,871.9
11/2/2015 7:30,27.075,26.977,27.075,1280.9,861.1,1033.3
11/2/2015 7:45,27.075,26.977,27.075,1636.1,1194.8,1377.8
11/2/2015 8:00,27.075,26.977,27.075,2238.9,1722.2,2411.1
11/2/2015 8:15,27.075,26.977,27.173,5511.1,5511.1,5166.7
11/2/2015 8:30,27.075,26.977,27.173,3961.1,6200,4822.3
11/2/2015 8:45,27.173,27.075,27.272,9644.5,5511.1,5166.7
11/2/2015 9:00,27.468,27.173,27.37,15844.5,9644.5,6544.5
11/2/2015 9:15,27.567,27.272,27.468,15844.5,7233.4,7233.4
11/2/2015 9:30,27.764,27.37,27.665,9300.1,7233.4,4822.3
11/2/2015 9:45,27.961,27.468,27.764,7577.8,6200,3788.9
11/2/2015 10:00,28.06,27.468,27.764,37200.2,26178,17911.2
11/2/2015 10:15,28.159,27.665,27.961,34444.7,46844.8,14466.8
11/2/2015 10:30,28.258,27.665,28.06,26178,23422.4,20666.8
11/2/2015 10:45,28.456,27.862,28.258,31689.1,35822.5,22044.6
11/2/2015 11:00,28.655,28.06,28.555,46844.8,30311.3,24800.2
11/2/2015 11:15,28.853,28.06,28.655,38578,28933.5,33066.9
11/2/2015 11:30,28.953,28.159,28.754,41333.6,21355.7,21355.7
11/2/2015 11:45,29.053,28.258,28.853,23422.4,10677.8,10677.8
11/2/2015 12:00,29.252,28.357,28.853,44089.2,15844.5,12400.1
11/2/2015 12:15,29.352,28.456,28.953,44089.2,13777.9,9300.1
11/2/2015 12:30,29.452,28.555,28.953,23422.4,8611.2,6200
11/2/2015 12:45,29.552,28.655,29.053,37200.2,15844.5,9300.1
11/2/2015 13:00,29.752,28.754,29.152,42711.4,19977.9,16533.4
11/2/2015 13:15,29.752,28.754,29.152,28933.5,14466.8,11711.2
11/2/2015 13:30,29.752,28.754,29.252,27555.7,14466.8,14466.8
11/2/2015 13:45,29.752,28.754,29.152,10677.8,5511.1,6544.5
11/2/2015 14:00,29.752,28.754,29.152,42711.4,13777.9,12400.1
11/2/2015 14:15,29.752,28.754,29.152,7577.8,4477.8,5338.9
11/2/2015 14:30,29.652,28.754,29.152,20666.8,7577.8,7233.4
11/2/2015 14:45,29.452,28.655,29.053,4650,2755.6,3100
11/2/2015 15:00,29.352,28.655,29.053,4305.6,2669.5,2755.6
11/2/2015 15:15,29.252,28.655,28.953,6544.5,4133.4,4305.6
11/2/2015 15:30,29.152,28.555,28.953,4994.5,3272.2,3444.5
11/2/2015 15:45,29.053,28.555,28.853,4133.4,2411.1,2325
11/2/2015 16:00,28.953,28.555,28.754,2927.8,1550,1980.6
11/2/2015 16:15,28.853,28.456,28.754,3961.1,2066.7,3788.9
11/2/2015 16:30,28.754,28.456,28.754,2927.8,1636.1,2238.9
11/2/2015 16:45,28.655,28.456,28.655,2411.1,1377.8,1722.2
11/2/2015 17:00,28.555,28.357,28.555,904.2,559.7,559.7
11/2/2015 17:15,28.456,28.357,28.555,828.8,527.4,581.3
11/2/2015 17:30,28.456,28.357,28.456,624.3,376.7,398.3
11/2/2015 17:45,28.357,28.258,28.456,441.3,269.1,258.3
11/2/2015 18:00,28.357,28.258,28.357,226,139.9,150.7
11/2/2015 18:15,28.258,28.258,28.357,0,0,0
11/2/2015 18:30,28.159,28.159,28.258,0,0,0
11/2/2015 18:45,28.159,28.159,28.258,0,0,0
11/2/2015 19:00,28.06,28.159,28.159,0,0,0
11/2/2015 19:15,28.06,28.06,28.159,0,0,0
11/2/2015 19:30,27.961,28.06,28.159,0,0,0
11/2/2015 19:45,27.961,28.06,28.06,0,0,0
11/2/2015 20:00,27.862,28.06,28.06,0,0,0
11/2/2015 20:15,27.862,27.961,27.961,0,0,0
11/2/2015 20:30,27.862,27.961,27.961,0,0,0
11/2/2015 20:45,27.862,27.961,27.961,0,0,0
11/2/2015 21:00,27.764,27.961,27.961,0,0,0
11/2/2015 21:15,27.764,27.862,27.961,0,0,0
11/2/2015 21:30,27.764,27.862,27.862,0,0,0
11/2/2015 21:45,27.665,27.862,27.862,0,0,0
11/2/2015 22:00,27.665,27.862,27.862,0,0,0
11/2/2015 22:15,27.665,27.862,27.862,0,0,0
11/2/2015 22:30,27.665,27.764,27.862,0,0,0
11/2/2015 22:45,27.665,27.764,27.764,0,0,0
11/2/2015 23:00,27.567,27.764,27.764,0,0,0
11/2/2015 23:15,27.567,27.764,27.764,0,0,0
11/2/2015 23:30,27.567,27.665,27.764,0,0,0
11/2/2015 23:45,27.567,27.665,27.764,0,0,0
11/3/2015 0:00,27.567,27.665,27.764,0,0,0
11/3/2015 0:15,27.468,27.665,27.665,0,0,0
11/3/2015 0:30,27.468,27.665,27.665,0,0,0
11/3/2015 0:45,27.468,27.665,27.665,0,0,0
11/3/2015 1:00,27.468,27.567,27.665,0,0,0
11/3/2015 1:15,27.468,27.567,27.665,0,0,0
11/3/2015 1:30,27.37,27.567,27.567,0,0,0
11/3/2015 1:45,27.37,27.567,27.567,0,0,0
11/3/2015 2:00,27.37,27.567,27.567,0,0,0
11/3/2015 2:15,27.37,27.468,27.567,0,0,0
11/3/2015 2:30,27.37,27.468,27.567,0,0,0
11/3/2015 2:45,27.272,27.468,27.567,0,0,0
11/3/2015 3:00,27.272,27.468,27.468,0,0,0
11/3/2015 3:15,27.272,27.468,27.468,0,0,0
11/3/2015 3:30,27.272,27.468,27.468,0,0,0
11/3/2015 3:45,27.272,27.37,27.468,0,0,0
11/3/2015 4:00,27.173,27.37,27.468,0,0,0
11/3/2015 4:15,27.173,27.37,27.37,0,0,0
11/3/2015 4:30,27.173,27.272,27.37,0,0,0
11/3/2015 4:45,27.075,27.272,27.37,0,0,0
11/3/2015 5:00,27.075,27.272,27.37,0,0,0
11/3/2015 5:15,27.075,27.272,27.37,0,0,0
11/3/2015 5:30,27.075,27.272,27.37,0,0,0
11/3/2015 5:45,27.075,27.173,27.272,0,0,0
11/3/2015 6:00,27.075,27.173,27.272,0,0,0
11/3/2015 6:15,26.977,27.173,27.272,0,0,0
11/3/2015 6:30,26.977,27.173,27.272,53.8,32.3,32.3
11/3/2015 6:45,26.977,27.075,27.272,269.1,172.2,193.8
11/3/2015 7:00,26.977,27.075,27.173,731.9,473.6,570.5
11/3/2015 7:15,26.879,27.075,27.173,1463.9,914.9,1141
11/3/2015 7:30,26.879,27.075,27.173,1722.2,1194.8,1550
11/3/2015 7:45,26.879,27.075,27.173,2497.2,1636.1,2411.1
11/3/2015 8:00,26.879,27.075,27.173,2755.6,1980.6,3100
11/3/2015 8:15,26.977,27.075,27.272,3444.5,6544.5,4133.4
11/3/2015 8:30,26.977,27.173,27.272,4650,4650,5338.9
11/3/2015 8:45,27.075,27.272,27.468,11711.2,12400.1,6200
11/3/2015 9:00,27.468,27.37,27.567,44089.2,11711.2,8266.7
11/3/2015 9:15,27.862,27.567,27.862,28933.5,15155.7,9300.1
11/3/2015 9:30,28.06,27.665,27.862,17222.3,16533.4,9644.5
11/3/2015 9:45,28.159,27.665,27.961,26178,38578,26178
11/3/2015 10:00,28.258,27.665,28.159,34444.7,20666.8,15844.5
11/3/2015 10:15,28.159,27.862,28.357,35822.5,24800.2,14466.8
11/3/2015 10:30,27.961,27.764,28.357,18600.1,11022.3,10677.8
11/3/2015 10:45,27.862,27.862,28.456,10333.4,7233.4,5511.1
11/3/2015 11:00,27.764,27.961,28.555,13777.9,23422.4,15844.5
11/3/2015 11:15,27.764,27.961,28.655,28933.5,16533.4,22044.6
11/3/2015 11:30,27.961,28.159,28.754,28933.5,16533.4,13777.9
11/3/2015 11:45,27.961,28.159,28.655,13777.9,12400.1,5338.9
11/3/2015 12:00,27.961,28.258,28.754,30311.3,19977.9,7233.4
11/3/2015 12:15,27.862,28.258,28.754,14466.8,9300.1,3616.7
11/3/2015 12:30,27.862,28.357,28.754,22044.6,12400.1,3616.7
11/3/2015 12:45,28.06,28.555,28.754,24800.2,22044.6,4994.5
11/3/2015 13:00,28.159,28.655,28.655,24800.2,13777.9,2066.7
11/3/2015 13:15,28.258,28.754,28.655,30311.3,11022.3,2755.6
11/3/2015 13:30,28.258,28.754,28.655,26178,8266.7,2927.8
11/3/2015 13:45,28.258,28.754,28.655,10333.4,5166.7,1377.8
11/3/2015 14:00,28.258,28.754,28.655,24800.2,7233.4,2066.7
11/3/2015 14:15,28.258,28.853,28.655,21355.7,6544.5,1980.6
11/3/2015 14:30,28.258,28.853,28.555,16533.4,5338.9,1636.1
11/3/2015 14:45,27.764,28.754,28.655,17222.3,6200,7233.4
11/3/2015 15:00,27.567,28.754,28.655,9300.1,5166.7,6544.5
11/3/2015 15:15,27.665,28.655,28.555,5166.7,3444.5,5166.7
11/3/2015 15:30,27.665,28.555,28.456,3100,2066.7,2755.6
11/3/2015 15:45,27.665,28.456,28.357,5511.1,4477.8,5166.7
11/3/2015 16:00,27.764,28.456,28.357,4133.4,2755.6,3788.9
11/3/2015 16:15,27.665,28.357,28.258,4305.6,2927.8,6544.5
11/3/2015 16:30,27.567,28.357,28.159,2755.6,1894.5,2411.1
11/3/2015 16:45,27.567,28.258,28.06,2497.2,1722.2,2755.6
11/3/2015 17:00,27.567,28.258,27.961,1980.6,1463.9,1894.5
11/3/2015 17:15,27.468,28.159,27.862,1194.8,882.6,968.8
11/3/2015 17:30,27.468,28.06,27.862,990.3,688.9,764.2
11/3/2015 17:45,27.37,27.961,27.764,226,150.7,226
11/3/2015 18:00,27.37,27.961,27.665,118.4,75.3,107.6
11/3/2015 18:15,27.272,27.862,27.567,0,0,0
11/3/2015 18:30,27.272,27.764,27.468,0,0,0
11/3/2015 18:45,27.272,27.764,27.37,0,0,0
11/3/2015 19:00,27.173,27.665,27.37,0,0,0
11/3/2015 19:15,27.173,27.567,27.272,0,0,0
11/3/2015 19:30,27.173,27.567,27.173,0,0,0
11/3/2015 19:45,27.075,27.468,27.173,0,0,0
11/3/2015 20:00,27.075,27.37,27.075,0,0,0
11/3/2015 20:15,27.075,27.37,27.075,0,0,0
11/3/2015 20:30,27.075,27.272,27.075,0,0,0
11/3/2015 20:45,27.075,27.272,26.977,0,0,0
11/3/2015 21:00,26.977,27.173,26.977,0,0,0
11/3/2015 21:15,26.977,27.173,26.977,0,0,0
11/3/2015 21:30,26.977,27.173,26.879,0,0,0
11/3/2015 21:45,26.977,27.075,26.879,0,0,0
11/3/2015 22:00,26.977,26.977,26.781,0,0,0
11/3/2015 22:15,26.977,26.977,26.781,0,0,0
11/3/2015 22:30,26.879,26.879,26.683,0,0,0
11/3/2015 22:45,26.879,26.781,26.683,0,0,0
11/3/2015 23:00,26.879,26.781,26.585,0,0,0
11/3/2015 23:15,26.879,26.683,26.585,0,0,0
11/3/2015 23:30,26.879,26.683,26.488,0,0,0
11/3/2015 23:45,26.781,26.585,26.39,0,0,0
11/4/2015 0:00,26.781,26.585,26.39,0,0,0
11/4/2015 0:15,26.781,26.488,26.292,0,0,0
11/4/2015 0:30,26.781,26.488,26.292,0,0,0
11/4/2015 0:45,26.683,26.39,26.292,0,0,0
11/4/2015 1:00,26.683,26.39,26.292,0,0,0
11/4/2015 1:15,26.683,26.39,26.195,0,0,0
11/4/2015 1:30,26.683,26.292,26.097,0,0,0
11/4/2015 1:45,26.683,26.292,26.097,0,0,0
11/4/2015 2:00,26.585,26.292,26.097,0,0,0
11/4/2015 2:15,26.585,26.292,26,0,0,0
11/4/2015 2:30,26.585,26.195,26,0,0,0
11/4/2015 2:45,26.585,26.195,25.902,0,0,0
11/4/2015 3:00,26.585,26.195,25.902,0,0,0
11/4/2015 3:15,26.585,26.097,25.902,0,0,0
11/4/2015 3:30,26.488,26.097,25.902,0,0,0
11/4/2015 3:45,26.488,26.097,25.805,0,0,0
11/4/2015 4:00,26.488,26.097,25.805,0,0,0
11/4/2015 4:15,26.488,26.097,25.805,0,0,0
11/4/2015 4:30,26.488,26,25.805,0,0,0
11/4/2015 4:45,26.488,26,25.708,0,0,0
11/4/2015 5:00,26.488,26,25.708,0,0,0
11/4/2015 5:15,26.488,26,25.708,0,0,0
11/4/2015 5:30,26.488,26,25.61,0,0,0
11/4/2015 5:45,26.488,26,25.61,0,0,0
11/4/2015 6:00,26.39,26,25.61,0,0,0
11/4/2015 6:15,26.39,26,25.61,0,0,0
11/4/2015 6:30,26.39,26,25.61,53.8,32.3,43.1
11/4/2015 6:45,26.39,26,25.61,301.4,193.8,226
11/4/2015 7:00,26.39,26,25.513,925.7,549,775
11/4/2015 7:15,26.39,25.902,25.513,678.1,387.5,473.6
11/4/2015 7:30,26.39,25.902,25.513,484.4,344.4,441.3
11/4/2015 7:45,26.39,25.902,25.513,1808.3,1141,1550
11/4/2015 8:00,26.488,25.902,25.61,6544.5,4477.8,5166.7
11/4/2015 8:15,26.39,25.902,25.61,5166.7,4305.6,5166.7
11/4/2015 8:30,26.488,26,25.708,6200,3788.9,4305.6
11/4/2015 8:45,26.683,26.097,25.902,5338.9,3961.1,4133.4
11/4/2015 9:00,26.977,26.195,26,44089.2,13089,10677.8
11/4/2015 9:15,27.173,26.292,26.097,31689.1,13089,8266.7
11/4/2015 9:30,27.37,26.39,26.195,22044.6,13089,9644.5
11/4/2015 9:45,27.567,26.488,26.39,24800.2,37200.2,12400.1
11/4/2015 10:00,27.764,26.585,26.488,30311.3,20666.8,19289
11/4/2015 10:15,27.862,26.683,26.585,38578,39955.8,18600.1
11/4/2015 10:30,28.06,26.781,26.781,39955.8,16533.4,23422.4
11/4/2015 10:45,28.06,26.879,26.781,26178,17222.3,24800.2
11/4/2015 11:00,28.258,26.977,26.977,37200.2,16533.4,34444.7
11/4/2015 11:15,28.456,27.075,27.075,38578,17911.2,26178
11/4/2015 11:30,28.555,27.173,27.075,38578,15844.5,31689.1
11/4/2015 11:45,28.754,27.272,27.173,44089.2,16533.4,13777.9
11/4/2015 12:00,28.853,27.37,27.272,42711.4,21355.7,19289
11/4/2015 12:15,28.953,27.468,27.37,42711.4,16533.4,11022.3
11/4/2015 12:30,29.152,27.567,27.37,33066.9,12400.1,6544.5
11/4/2015 12:45,29.252,27.665,27.468,12400.1,9644.5,8611.2
11/4/2015 13:00,29.152,27.665,27.468,15844.5,11022.3,9644.5
11/4/2015 13:15,29.252,27.665,27.567,11022.3,7577.8,8611.2
11/4/2015 13:30,29.252,27.665,27.567,26178,9644.5,10677.8
11/4/2015 13:45,29.252,27.764,27.567,10333.4,4822.3,6200
11/4/2015 14:00,29.352,27.764,27.468,41333.6,9300.1,11711.2
11/4/2015 14:15,29.252,27.764,27.468,37200.2,7577.8,13777.9
11/4/2015 14:30,29.252,27.764,27.468,8611.2,3444.5,6544.5
11/4/2015 14:45,29.053,27.764,27.37,10333.4,3272.2,6544.5
11/4/2015 15:00,28.853,27.665,27.272,17222.3,5511.1,66133.8
11/4/2015 15:15,28.754,27.567,27.173,8266.7,3272.2,5511.1
11/4/2015 15:30,28.555,27.468,27.075,9300.1,3444.5,6544.5
11/4/2015 15:45,28.456,27.37,26.977,2927.8,1065.6,2152.8
11/4/2015 16:00,28.357,27.37,26.977,2927.8,1259.4,2152.8
11/4/2015 16:15,28.258,27.272,26.781,2927.8,1119.5,2238.9
11/4/2015 16:30,28.159,27.173,26.781,2411.1,1151.7,1722.2
11/4/2015 16:45,28.06,27.173,26.683,1011.8,441.3,828.8
11/4/2015 17:00,27.961,27.075,26.585,1065.6,452.1,850.4
11/4/2015 17:15,27.862,26.977,26.488,818.1,322.9,570.5
11/4/2015 17:30,27.862,26.977,26.488,796.5,344.4,538.2
11/4/2015 17:45,27.764,26.879,26.39,366,139.9,279.9
11/4/2015 18:00,27.665,26.781,26.39,64.6,21.5,43.1
11/4/2015 18:15,27.567,26.781,26.292,0,0,0
11/4/2015 18:30,27.567,26.683,26.292,0,0,0
11/4/2015 18:45,27.468,26.683,26.292,0,0,0
11/4/2015 19:00,27.468,26.585,26.195,0,0,0
11/4/2015 19:15,27.37,26.585,26.195,0,0,0
11/4/2015 19:30,27.37,26.585,26.195,0,0,0
11/4/2015 19:45,27.272,26.585,26.097,0,0,0
11/4/2015 20:00,27.272,26.488,26.097,0,0,0
11/4/2015 20:15,27.272,26.488,26,0,0,0
11/4/2015 20:30,27.272,26.488,26,0,0,0
11/4/2015 20:45,27.272,26.488,26,0,0,0
11/4/2015 21:00,27.173,26.488,26,0,0,0
11/4/2015 21:15,27.173,26.488,25.902,0,0,0
11/4/2015 21:30,27.173,26.39,25.902,0,0,0
11/4/2015 21:45,27.075,26.39,25.902,0,0,0
11/4/2015 22:00,27.075,26.488,25.902,0,0,0
11/4/2015 22:15,27.075,26.39,25.805,0,0,0
11/4/2015 22:30,27.075,26.39,25.805,0,0,0
11/4/2015 22:45,26.977,26.39,25.708,0,0,0
11/4/2015 23:00,26.977,26.292,25.61,0,0,0
11/4/2015 23:15,26.977,26.292,25.61,0,0,0
11/4/2015 23:30,26.879,26.292,25.61,0,0,0
11/4/2015 23:45,26.879,26.292,25.61,0,0,0
11/5/2015 0:00,26.879,26.292,25.513,0,0,0
11/5/2015 0:15,26.879,26.292,25.513,0,0,0
11/5/2015 0:30,26.879,26.292,25.513,0,0,0
11/5/2015 0:45,26.781,26.292,25.513,0,0,0
11/5/2015 1:00,26.781,26.292,25.513,0,0,0
11/5/2015 1:15,26.781,26.292,25.513,0,0,0
11/5/2015 1:30,26.781,26.292,25.416,0,0,0
11/5/2015 1:45,26.781,26.292,25.416,0,0,0
11/5/2015 2:00,26.781,26.292,25.416,0,0,0
11/5/2015 2:15,26.781,26.292,25.416,0,0,0
11/5/2015 2:30,26.683,26.292,25.416,0,0,0
11/5/2015 2:45,26.683,26.292,25.319,0,0,0
11/5/2015 3:00,26.683,26.292,25.319,0,0,0
11/5/2015 3:15,26.683,26.292,25.319,0,0,0
11/5/2015 3:30,26.683,26.292,25.222,0,0,0
11/5/2015 3:45,26.683,26.195,25.222,0,0,0
11/5/2015 4:00,26.683,26.292,25.222,0,0,0
11/5/2015 4:15,26.585,26.195,25.125,0,0,0
11/5/2015 4:30,26.585,26.195,25.125,0,0,0
11/5/2015 4:45,26.585,26.195,25.125,0,0,0
11/5/2015 5:00,26.585,26.195,25.125,0,0,0
11/5/2015 5:15,26.585,26.195,25.125,0,0,0
11/5/2015 5:30,26.585,26.195,25.028,0,0,0
11/5/2015 5:45,26.585,26.195,25.028,0,0,0
11/5/2015 6:00,26.488,26.195,25.028,0,0,0
11/5/2015 6:15,26.488,26.195,25.028,0,0,0
11/5/2015 6:30,26.488,26.195,24.931,32.3,10.8,21.5
11/5/2015 6:45,26.488,26.195,24.931,376.7,172.2,279.9
11/5/2015 7:00,26.488,26.195,24.931,904.2,419.8,602.8
11/5/2015 7:15,26.488,26.195,24.931,1205.6,559.7,882.6
11/5/2015 7:30,26.488,26.195,24.931,1894.5,947.2,1463.9
11/5/2015 7:45,26.488,26.195,24.931,1636.1,753.5,1173.3
11/5/2015 8:00,26.585,26.195,25.028,4133.4,1894.5,3100
11/5/2015 8:15,26.585,26.292,25.028,4305.6,2066.7,3100
11/5/2015 8:30,26.585,26.292,25.125,6200,3100,4477.8
11/5/2015 8:45,26.585,26.292,25.125,1894.5,850.4,1463.9
11/5/2015 9:00,26.683,26.39,25.125,5166.7,2583.4,4133.4
11/5/2015 9:15,26.683,26.39,25.125,6544.5,3272.2,4822.3
11/5/2015 9:30,26.781,26.488,25.125,8266.7,3616.7,5511.1
11/5/2015 9:45,26.781,26.488,25.222,13089,5511.1,8266.7
11/5/2015 10:00,26.879,26.488,25.319,9300.1,4650,6544.5
11/5/2015 10:15,26.879,26.585,25.416,17911.2,8266.7,12400.1
11/5/2015 10:30,26.977,26.683,25.416,9300.1,4477.8,6544.5
11/5/2015 10:45,26.879,26.683,25.513,10677.8,5338.9,6544.5
11/5/2015 11:00,26.977,26.683,25.513,7233.4,3788.9,4994.5
11/5/2015 11:15,27.075,26.781,25.513,19289,9644.5,13089
11/5/2015 11:30,27.173,26.879,25.61,17222.3,8266.7,12400.1
11/5/2015 11:45,27.173,26.879,25.708,19977.9,10333.4,13777.9
11/5/2015 12:00,27.272,26.977,25.708,14466.8,7577.8,11711.2
11/5/2015 12:15,27.37,27.075,25.805,13777.9,6544.5,9644.5
11/5/2015 12:30,27.468,27.173,25.805,41333.6,23422.4,13089
11/5/2015 12:45,27.665,27.37,25.902,37200.2,22044.6,12400.1
11/5/2015 13:00,27.764,27.37,26,18600.1,10333.4,11022.3
11/5/2015 13:15,27.764,27.37,26,15155.7,7577.8,9644.5
11/5/2015 13:30,27.764,27.272,25.902,9300.1,4822.3,5166.7
11/5/2015 13:45,27.862,27.37,25.902,42711.4,10333.4,10677.8
11/5/2015 14:00,27.961,27.37,25.902,34444.7,8266.7,8611.2
11/5/2015 14:15,28.06,27.468,26,7577.8,4305.6,5511.1
11/5/2015 14:30,28.06,27.468,26,24800.2,8266.7,10677.8
11/5/2015 14:45,28.06,27.468,26,20666.8,3788.9,7233.4
11/5/2015 15:00,28.06,27.468,26.195,11022.3,3444.5,27555.7
11/5/2015 15:15,28.06,27.468,26.097,5511.1,2927.8,5166.7
11/5/2015 15:30,27.862,27.37,26,5511.1,2152.8,3788.9
11/5/2015 15:45,27.764,27.37,25.902,1980.6,764.2,1463.9
11/5/2015 16:00,27.665,27.272,25.708,2755.6,1550,2411.1
11/5/2015 16:15,27.567,27.272,25.513,2755.6,1894.5,2152.8
11/5/2015 16:30,27.567,27.173,25.416,1980.6,1205.6,1550
11/5/2015 16:45,27.567,27.075,25.416,1894.5,1130.2,1722.2
11/5/2015 17:00,27.468,27.075,25.513,1001,581.3,688.9
11/5/2015 17:15,27.468,27.075,25.513,796.5,441.3,538.2
11/5/2015 17:30,27.37,26.977,25.416,355.2,215.3,290.6
11/5/2015 17:45,27.272,26.977,25.416,344.4,193.8,258.3
11/5/2015 18:00,27.272,26.879,25.319,32.3,21.5,21.5
11/5/2015 18:15,27.272,26.879,25.319,0,0,0
11/5/2015 18:30,27.173,26.781,25.319,0,0,0
11/5/2015 18:45,27.173,26.781,25.319,0,0,0
11/5/2015 19:00,27.173,26.781,25.319,0,0,0
11/5/2015 19:15,27.173,26.781,25.222,0,0,0
11/5/2015 19:30,27.075,26.683,25.222,0,0,0
11/5/2015 19:45,27.075,26.683,25.222,0,0,0
11/5/2015 20:00,27.075,26.683,25.125,0,0,0
11/5/2015 20:15,26.977,26.683,25.125,0,0,0
11/5/2015 20:30,26.977,26.585,25.125,0,0,0
11/5/2015 20:45,26.977,26.585,25.028,0,0,0
11/5/2015 21:00,26.879,26.585,25.028,0,0,0
11/5/2015 21:15,26.879,26.585,25.028,0,0,0
11/5/2015 21:30,26.879,26.488,24.931,0,0,0
11/5/2015 21:45,26.879,26.488,24.931,0,0,0
11/5/2015 22:00,26.781,26.488,24.931,0,0,0
11/5/2015 22:15,26.781,26.488,24.931,0,0,0
11/5/2015 22:30,26.781,26.488,24.931,0,0,0
11/5/2015 22:45,26.781,26.488,24.931,0,0,0
11/5/2015 23:00,26.683,26.488,24.931,0,0,0
11/5/2015 23:15,26.683,26.39,24.835,0,0,0
11/5/2015 23:30,26.683,26.39,24.835,0,0,0
11/5/2015 23:45,26.683,26.39,24.835,0,0,0
11/6/2015 0:00,26.683,26.39,24.835,0,0,0
11/6/2015 0:15,26.683,26.39,24.835,0,0,0
11/6/2015 0:30,26.585,26.39,24.835,0,0,0
11/6/2015 0:45,26.585,26.39,24.738,0,0,0
11/6/2015 1:00,26.585,26.292,24.738,0,0,0
11/6/2015 1:15,26.585,26.292,24.738,0,0,0
11/6/2015 1:30,26.585,26.292,24.738,0,0,0
11/6/2015 1:45,26.585,26.292,24.738,0,0,0
11/6/2015 2:00,26.585,26.292,24.738,0,0,0
11/6/2015 2:15,26.488,26.292,24.641,0,0,0
11/6/2015 2:30,26.488,26.292,24.641,0,0,0
11/6/2015 2:45,26.488,26.292,24.641,0,0,0
11/6/2015 3:00,26.488,26.292,24.641,0,0,0
11/6/2015 3:15,26.488,26.292,24.641,0,0,0
11/6/2015 3:30,26.488,26.195,24.641,0,0,0
11/6/2015 3:45,26.488,26.195,24.545,0,0,0
11/6/2015 4:00,26.39,26.195,24.545,0,0,0
11/6/2015 4:15,26.39,26.195,24.545,0,0,0
11/6/2015 4:30,26.39,26.195,24.545,0,0,0
11/6/2015 4:45,26.39,26.195,24.545,0,0,0
11/6/2015 5:00,26.39,26.195,24.545,0,0,0
11/6/2015 5:15,26.292,26.195,24.545,0,0,0
11/6/2015 5:30,26.292,26.097,24.545,0,0,0
11/6/2015 5:45,26.292,26.097,24.448,0,0,0
11/6/2015 6:00,26.292,26.097,24.448,0,0,0
11/6/2015 6:15,26.292,26.097,24.448,0,0,0
11/6/2015 6:30,26.292,26.097,24.448,32.3,21.5,21.5
11/6/2015 6:45,26.292,26.097,24.351,204.5,107.6,161.5
11/6/2015 7:00,26.292,26.097,24.351,1463.9,936.5,1173.3
11/6/2015 7:15,26.292,26.097,24.351,656.6,441.3,602.8
11/6/2015 7:30,26.195,26.097,24.351,1162.5,861.1,1044.1
11/6/2015 7:45,26.292,26.097,24.351,1367,1076.4,1636.1
11/6/2015 8:00,26.292,26.097,24.448,1722.2,1550,2411.1
11/6/2015 8:15,26.292,26.097,24.448,2325,3444.5,3272.2
11/6/2015 8:30,26.292,26.195,24.545,3788.9,3100,2755.6
11/6/2015 8:45,26.39,26.292,24.738,24800.2,11711.2,6544.5
11/6/2015 9:00,26.781,26.488,24.835,11022.3,16533.4,8266.7
11/6/2015 9:15,26.977,26.585,25.028,46844.8,14466.8,9644.5
11/6/2015 9:30,27.173,26.781,25.222,20666.8,22044.6,14466.8
11/6/2015 9:45,27.37,26.977,25.416,23422.4,30311.3,13089
11/6/2015 10:00,27.567,27.173,25.61,34444.7,33066.9,23422.4
