,Aquarium,Date,Tank,Experiment,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,NEC.DW,NEC.Vol,NEC.SA,TankDIC.norm,HeaderDIC.norm,NCP.AFDW,NCP.DW,NCP.Vol,NCP.SA,R,GPP
280,40,12/6/2015,1,2,Mixed,Ambient,0,10:00,36,2148.814116,2173.837138,25.51,7.889636931,38.17932175,25.02,7.916828503,38.14360239,NA,NA,NA,0.1,2.82,0.14,2173.597138,2148.814116,15.32258804,1745.915807,160.0837523,1921.322147,2.486776565,3.753284586,557.485377,555.717096,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.666256614,35.5,1178.458839,8.059,162.37767,194.3654557,Day,3.349748391,0.166252061,0.13889105,0.022907565,1921.322147,1934.602902,0.24038574,0.011930635,0.009967145,0.0016439,6.097159826,6.337545565
281,41,12/5/2015,1,2,Mixed,Med,3,10:00,28,2181.777785,2179.596501,25.36,8.006555378,38.68023238,25.22,7.974801194,38.57483151,NA,NA,NA,1.48,1.87,4.33,2173.786501,2181.777785,11.21781291,1673.472071,201.8721009,1886.561985,3.120715395,4.711024597,407.67859,406.3833453,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,-0.909439094,-0.048484985,-0.038849115,-0.005425885,1886.561985,1904.530023,4.999103849,0.266517544,0.213550044,0.029825593,8.998866657,13.99797051
282,41,12/5/2015,1,2,Mixed,Med,3,14:00,24,2149.382,2179.265499,27.32,8.312030255,38.64634376,26.12,7.987141884,38.55566002,NA,NA,NA,0.62,1.31,1.94,2176.705499,2149.382,4.126083715,1290.345319,337.584444,1632.055847,5.26537236,7.898913986,157.2717559,156.7839332,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,3.109520093,0.165778044,0.132831438,0.018551981,1632.055847,1889.769858,55.54818656,2.961444028,2.372888833,0.331410921,8.998866657,64.54705321
283,41,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2173.402309,2181.194982,26.31,8.110623383,38.46956094,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2173.402309,8.061056851,1554.091561,245.5608635,1807.713482,3.818531039,5.747757293,299.5713657,298.6306041,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,0.350820136,0.018703296,0.014986217,0.002093059,1807.713482,1948.580377,31.71157735,1.690641355,1.354644543,0.189197231,8.998866657,40.71044401
284,41,12/5/2015,1,2,Mixed,Med,3,22:00,29,2184.789172,2189.036412,25.71,7.880074372,38.45730646,25.47,7.853071621,38.43696536,NA,NA,NA,1.24,1.4,3.28,2184.516412,2184.789172,15.87164098,1778.984633,161.6862993,1956.542573,2.507963613,3.782279012,581.1650513,579.3260778,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Night,-0.031041145,-0.001654899,-0.001326005,-0.000185197,1956.542573,1975.794046,4.412825475,0.235261247,0.188505601,0.026327746,8.998866657,13.41169213
285,41,12/6/2015,1,2,Mixed,Med,3,2:00,NA,2173.465879,2164.115316,25.3,7.803098758,38.28185546,25.13,7.888235583,38.42620317,0.87,0.5,0.27,1.14,1.38,2.67,2160.305316,2173.465879,19.67181948,1830.311679,136.746532,1986.730031,2.120539884,3.202423575,712.3748422,710.109099,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Night,-1.49772308,-0.079848206,-0.063979233,-0.008935697,1986.730031,1937.660581,-9.67086403,-0.515583393,-0.413116731,-0.057698192,8.998866657,-0.671997373
286,41,12/6/2015,1,2,Mixed,Med,3,6:00,NA,2194.224871,2172.733242,24.98,7.778778465,37.87648064,24.82,7.884146211,38.16244321,NA,NA,NA,1.26,2.57,3.53,2167.943242,2194.224871,21.44854463,1870.439153,129.4677672,2021.355464,2.011636213,3.041765422,768.9042659,766.4490409,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Night,-2.990951248,-0.159456775,-0.127766454,-0.017844577,2021.355464,1951.481475,-12.91291047,-0.688426823,-0.551609385,-0.077040851,8.998866657,-3.91404381
287,41,12/6/2015,1,2,Mixed,Med,3,10:00,30,2165.80869,2174.0443,25.45,7.882043447,38.45393084,25.01,7.932182827,38.37793809,NA,NA,NA,1.28,1.88,2.78,2169.9843,2165.80869,15.74994152,1764.513633,159.5625132,1939.826088,2.472347699,3.731616667,572.9952866,571.1764535,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.435120074,27.75,1245.217224,7.4292,139.35046,173.9139996,Day,0.475200603,0.0253344,0.02029946,0.002835136,1939.826088,1925.465204,-3.743849187,-0.199596071,-0.159928496,-0.022336508,8.998866657,5.25501747
288,42,12/5/2015,1,2,Mixed,Med,3,10:00,24,2180.192616,2179.596501,25.38,7.955620129,38.66314221,25.22,7.974801194,38.57483151,NA,NA,NA,1.48,1.87,4.33,2173.786501,2180.192616,12.9355026,1716.644251,184.2319975,1913.811751,2.848674769,4.300117639,470.2953071,468.801377,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,-0.656818836,-0.032723175,-0.027143823,-0.003556324,1913.811751,1904.530023,-1.246491811,-0.062101096,-0.051512764,-0.006749088,11.20075218,9.954260374
289,42,12/5/2015,1,2,Mixed,Med,3,14:00,25,2146.858856,2179.265499,27.44,8.31855184,38.61886038,26.12,7.987141884,38.55566002,0.63,0.68,0.22,0.62,1.31,1.94,2176.705499,2146.858856,4.020314291,1278.911178,340.941351,1623.872844,5.321965073,7.980768469,153.6592557,153.1833289,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,3.060175676,0.152460099,0.126465416,0.016569219,1623.872844,1889.769858,51.46465474,2.5640052,2.126838354,0.278653654,11.20075218,62.66540692
290,42,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2169.725745,2181.194982,26.36,8.177188227,38.42765925,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2169.725745,6.582563786,1480.272222,272.895532,1759.750318,4.246055084,6.390402106,244.8725222,244.104048,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,0.693024427,0.034526963,0.028640063,0.003752358,1759.750318,1948.580377,38.02845954,1.89460453,1.571571532,0.205903824,11.20075218,49.22921172
291,42,12/5/2015,1,2,Mixed,Med,3,22:00,25,2192.82311,2189.036412,25.62,7.903268736,38.38456768,25.47,7.853071621,38.43696536,NA,NA,NA,1.24,1.4,3.28,2184.516412,2192.82311,14.9977187,1769.397538,168.8193629,1953.214619,2.61920812,3.95132272,547.7374291,546.0024039,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Night,-0.85168557,-0.042431573,-0.035196924,-0.004611423,1953.214619,1975.794046,5.481821781,0.273108206,0.226542836,0.029681141,11.20075218,16.68257397
292,42,12/6/2015,1,2,Mixed,Med,3,2:00,NA,2180.152763,2164.115316,25.34,7.762024904,38.39769381,25.13,7.888235583,38.42620317,NA,NA,NA,1.14,1.38,2.67,2160.305316,2180.152763,21.95992636,1861.604742,127.0304947,2010.595163,1.968295744,2.971940641,796.5053785,793.9730399,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Night,-2.034958321,-0.101383051,-0.084097084,-0.011018214,2010.595163,1937.660581,-12.92100405,-0.643733485,-0.533975932,-0.069960345,11.20075218,-1.720251863
293,42,12/6/2015,1,2,Mixed,Med,3,6:00,NA,2202.543406,2172.733242,25.08,7.743609518,38.0928619,24.82,7.884146211,38.16244321,NA,NA,NA,1.26,2.57,3.53,2167.943242,2202.543406,23.51282109,1897.272046,122.1185748,2042.903442,1.894905032,2.863955573,845.9727794,843.2745071,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Night,-3.547554083,-0.176741633,-0.146606912,-0.019208113,2042.903442,1951.481475,-15.19943072,-0.757246301,-0.628134637,-0.08229681,11.20075218,-3.99867854
294,42,12/6/2015,1,2,Mixed,Med,3,10:00,27,2171.018258,2174.0443,25.48,7.891747275,38.27919384,25.01,7.932182827,38.37793809,NA,NA,NA,1.28,1.88,2.78,2169.9843,2171.018258,15.39311973,1762.594325,162.5666773,1940.554122,2.522920932,3.807964158,559.9241094,558.1474413,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.754665123,25.25,1393.359784,7.5443,151.42902,182.5549149,Day,-0.106011692,-0.005281577,-0.00438106,-0.000573997,1940.554122,1925.465204,-2.988121136,-0.148870291,-0.123487677,-0.016179082,11.20075218,8.212631048
295,43,12/5/2015,1,2,Mixed,Med,3,10:00,29,2163.140788,2179.596501,25.1,8.022150146,39.05435227,25.22,7.974801194,38.57483151,NA,NA,NA,1.48,1.87,4.33,2173.786501,2163.140788,10.66355897,1644.374293,205.2643969,1860.302249,3.159508292,4.772753827,385.7808093,384.5512898,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,1.078451884,0.050314489,0.044495166,0.007583576,1860.302249,1904.530023,7.882437197,0.367750112,0.325216502,0.055428583,9.17778447,17.06022167
296,43,12/5/2015,1,2,Mixed,Med,3,14:00,28,2147.447816,2179.265499,27.27,8.175245535,38.61565768,26.12,7.987141884,38.55566002,0.69,0.75,0.25,0.62,1.31,1.94,2176.705499,2147.447816,6.353162989,1448.403164,275.8747117,1730.631038,4.30304655,6.456431175,241.8324154,241.0817784,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,2.963916401,0.138279641,0.122286356,0.020841991,1730.631038,1889.769858,29.27883887,1.365985674,1.207997135,0.205886136,9.17778447,38.45662334
297,43,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2152.879282,2181.194982,26.27,8.144880249,38.50313734,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2152.879282,7.209650847,1503.203021,256.8213922,1767.234064,3.991779942,6.009197007,267.7151277,266.87403,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,2.391348672,0.111566857,0.098663146,0.016815747,1767.234064,1948.580377,34.3508167,1.602615585,1.417258668,0.241551824,9.17778447,43.52860117
298,43,12/5/2015,1,2,Mixed,Med,3,22:00,29,2187.386685,2189.036412,25.37,7.883168707,38.746607,25.47,7.853071621,38.43696536,NA,NA,NA,1.24,1.4,3.28,2184.516412,2187.386685,15.84735285,1780.48719,161.9476524,1958.282195,2.502207709,3.777097509,576.2675824,574.4365781,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Night,-0.290769752,-0.013565679,-0.011996686,-0.002044666,1958.282195,1975.794046,3.838806113,0.179097067,0.158382879,0.026994136,9.17778447,13.01659058
299,43,12/6/2015,1,2,Mixed,Med,3,2:00,NA,2168.064335,2164.115316,25.25,7.776765947,38.24926465,25.13,7.888235583,38.42620317,NA,NA,NA,1.14,1.38,2.67,2160.305316,2168.064335,21.07711467,1843.532932,129.3042582,1993.914305,2.005252032,3.028845593,762.1850574,759.7592793,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Night,-0.786018622,-0.036671201,-0.032429846,-0.005527212,1993.914305,1937.660581,-10.6114208,-0.495069113,-0.437809914,-0.074618548,9.17778447,-1.433636328
300,43,12/6/2015,1,2,Mixed,Med,3,6:00,NA,2188.970048,2172.733242,24.95,7.753830553,38.05228238,24.82,7.884146211,38.16244321,NA,NA,NA,1.26,2.57,3.53,2167.943242,2188.970048,22.82644749,1880.516114,123.2259946,2026.568556,1.911679537,2.89054258,818.4330417,815.8185623,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Night,-2.13009674,-0.099378314,-0.087884317,-0.014978647,2026.568556,1951.481475,-13.0831265,-0.610384976,-0.539788459,-0.091999358,9.17778447,-3.905342029
301,43,12/6/2015,1,2,Mixed,Med,3,10:00,29,2156.916889,2174.0443,25.5,7.883027795,38.11318872,25.01,7.932182827,38.37793809,NA,NA,NA,1.28,1.88,2.78,2169.9843,2156.916889,15.67858206,1758.419632,158.513623,1932.611837,2.463631164,3.718623127,570.1007057,568.2921646,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.292354269,28.75,1238.32657,8.7078,186.64491,211.0553624,Day,1.323779254,0.061760082,0.054616973,0.009308696,1932.611837,1925.465204,-2.771742441,-0.129313887,-0.114357572,-0.019490641,9.17778447,6.406042029
302,44,12/5/2015,1,2,Mixed,Med,3,10:00,30,2168.150675,2179.596501,25.68,7.998550725,38.70601795,25.22,7.974801194,38.57483151,1.21,0.84,0.35,1.48,1.87,4.33,2173.786501,2168.150675,11.29704044,1664.965565,199.6099745,1875.87258,3.08923234,4.658763238,413.8838968,412.5740242,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Day,0.653568253,0.031101905,0.028147069,0.005458848,1875.87258,1904.530023,5.993051217,0.285196396,0.258101319,0.050056222,10.31744375,16.31049496
303,44,12/5/2015,1,2,Mixed,Med,3,14:00,30,2134.280396,2179.265499,27.6,8.280876076,38.63020488,26.12,7.987141884,38.55566002,NA,NA,NA,0.62,1.31,1.94,2176.705499,2134.280396,4.486217824,1312.491799,322.7643483,1639.742365,5.041469108,7.556096641,172.1321962,171.6000684,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Day,4.919900017,0.234127442,0.21188417,0.041092859,1639.742365,1889.769858,53.06983613,2.525479166,2.285546079,0.443259266,10.31744375,63.38727988
304,44,12/5/2015,1,2,Mixed,Med,3,18:00,NA,2160.332477,2181.194982,26.37,8.123194181,38.49272343,25.73,7.888224237,38.51473539,NA,NA,NA,1.31,1.5,3.4,2176.484982,2160.332477,7.699728689,1529.977755,249.5178282,1787.195312,3.880319839,5.83956795,286.5970568,285.6977056,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Day,1.873153016,0.089139316,0.080670638,0.01564528,1787.195312,1948.580377,35.55744024,1.692101975,1.531343868,0.296989138,10.31744375,45.87488399
305,44,12/5/2015,1,2,Mixed,Med,3,22:00,31,2167.117904,2189.036412,25.61,7.867985445,38.2441173,25.47,7.853071621,38.43696536,NA,NA,NA,1.24,1.4,3.28,2184.516412,2167.117904,16.34520978,1775.992708,155.7047686,1948.042686,2.418484886,3.64892437,596.3683801,594.4789759,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Night,2.017647896,0.096015516,0.086893565,0.016852155,1948.042686,1975.794046,4.418820332,0.21028214,0.19030429,0.036907652,10.31744375,14.73626408
306,44,12/6/2015,1,2,Mixed,Med,3,2:00,NA,2193.246425,2164.115316,25.3,7.787900991,38.43166336,25.13,7.888235583,38.42620317,NA,NA,NA,1.14,1.38,2.67,2160.305316,2193.246425,20.64545536,1856.582866,134.3651016,2011.593423,2.080996988,3.142442669,748.2144944,745.8346636,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Night,-3.820072346,-0.181789013,-0.164518152,-0.031906683,2011.593423,1937.660581,-13.3274259,-0.634223485,-0.573969099,-0.111315682,10.31744375,-3.009982154
307,44,12/6/2015,1,2,Mixed,Med,3,6:00,NA,2172.724691,2172.733242,24.96,7.752003687,38.26980604,24.82,7.884146211,38.16244321,NA,NA,NA,1.26,2.57,3.53,2167.943242,2172.724691,22.70681365,1865.749289,122.3552124,2010.811315,1.894855878,2.864631503,815.2701581,812.6661086,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Night,-0.554488955,-0.026386935,-0.023880045,-0.004631301,2010.811315,1951.481475,-13.20608501,-0.628449134,-0.568743339,-0.110302198,10.31744375,-2.88864126
308,44,12/6/2015,1,2,Mixed,Med,3,10:00,31,2148.417037,2174.0443,25.59,7.890196843,38.26096179,25.01,7.932182827,38.37793809,NA,NA,NA,1.28,1.88,2.78,2169.9843,2148.417037,15.25075003,1743.544534,160.8209683,1919.616252,2.49738564,3.768165308,556.2088351,554.4463173,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.103566308,30.5,966.1321835,8.0695,169.57061,187.37187,Day,2.501084738,0.119021234,0.107713625,0.020890002,1919.616252,1925.465204,-1.144517274,-0.054465111,-0.049290655,-0.009559439,10.31744375,9.172926472
309,45,12/5/2015,1,2,Mixed,High,6,10:00,29,2169.870837,2184.576291,25.64,7.973828215,38.66557065,25.16,7.984110825,38.62613395,NA,NA,NA,2,1.45,6.68,2175.896291,2169.870837,12.14440888,1689.099177,190.8555198,1892.099106,2.954271311,4.455877229,444.3956533,442.9884843,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Day,0.72898055,0.037091621,0.030461679,0.004481814,1892.099106,1904.027132,2.157208443,0.109761993,0.090142584,0.013262641,14.15090652,16.30811496
310,45,12/5/2015,1,2,Mixed,High,6,14:00,30,2148.175292,2170.756374,27.5,8.309238226,38.64112454,26.08,7.986034542,38.58940342,NA,NA,NA,1.69,1.67,7.35,2161.716374,2148.175292,4.136606759,1289.588487,337.3853375,1631.110432,5.266886196,7.89651754,158.3487019,157.8586022,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Day,1.638247574,0.083356487,0.068456931,0.01007204,1631.110432,1882.778651,59.25715943,3.015092922,2.476160098,0.364316403,14.15090652,73.40806595
311,45,12/5/2015,1,2,Mixed,High,6,18:00,NA,2176.688481,2185.494565,26.36,8.141852273,38.50111115,25.77,7.901148658,38.55518579,NA,NA,NA,3,1.2,8.03,2174.464565,2176.688481,7.341868991,1522.702223,259.1839167,1789.228008,4.03017079,6.065248778,273.2219872,272.364517,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Day,-0.269057155,-0.013690031,-0.011243006,-0.001654179,1789.228008,1945.372585,38.05089384,1.936086403,1.590020614,0.23393907,14.15090652,52.20180036
312,45,12/5/2015,1,2,Mixed,High,6,22:00,31,2190.776217,2182.540671,25.69,7.846626838,38.47422423,25.5,7.795277281,38.48619045,NA,NA,NA,3.19,1.26,9.05,2170.300671,2190.776217,17.43805678,1809.174181,152.184834,1978.797072,2.360041967,3.559389382,638.2621593,636.2418917,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Night,-2.477203341,-0.126043812,-0.103514109,-0.015229988,1978.797072,1996.532547,6.768603358,0.344396665,0.282837478,0.04161376,14.15090652,20.91950988
313,45,12/6/2015,1,2,Mixed,High,6,2:00,NA,2174.45322,2189.509864,25.28,7.729069562,37.47625585,25.15,7.884574965,38.40917403,2.26,0.32,1.11,3.41,1.47,9.07,2177.029864,2174.45322,24.13631984,1883.11557,116.525402,2023.777292,1.81867679,2.748307715,869.968143,867.1999944,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Night,0.311731425,0.015861361,0.013026222,0.001916543,2023.777292,1963.092447,-14.99546213,-0.762991547,-0.626610612,-0.092192958,14.15090652,-0.844555607
314,45,12/6/2015,1,2,Mixed,High,6,6:00,NA,2191.796648,2182.706242,25,7.699058218,36.80978727,24.81,7.879212623,38.47333,NA,NA,NA,3.05,1.25,7.9,2171.756242,2191.796648,26.66495396,1922.147938,108.2790124,2057.091904,1.696612018,2.567690106,951.0948694,948.057988,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Night,-2.424558578,-0.123365168,-0.101314259,-0.014906325,2057.091904,1961.56974,-20.68865407,-1.05266967,-0.864510216,-0.127195028,14.15090652,-6.537747555
315,45,12/6/2015,1,2,Mixed,High,6,10:00,31,2161.324819,2191.997136,25.56,7.843378857,38.43532302,24.95,7.936417876,38.27830983,NA,NA,NA,2.59,2.36,8.35,2181.057136,2161.324819,17.41121325,1788.040424,148.4557381,1953.907375,2.301691647,3.472876455,635.1040141,633.0905779,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.130759795,30.25,1247.174484,7.6677,150.69722,183.4962617,Day,2.387284891,0.121468627,0.099756715,0.014677164,1953.907375,1940.873835,-5.540971752,-0.281932932,-0.231538826,-0.034066211,14.15090652,8.609934767
316,46,12/5/2015,1,2,Mixed,High,6,10:00,26,2177.097547,2184.576291,25.31,7.900898656,38.72301299,25.16,7.984110825,38.62613395,NA,NA,NA,2,1.45,6.68,2175.896291,2177.097547,15.04923008,1758.986385,166.2104217,1940.246037,2.567947087,3.877097845,546.3616628,544.6244744,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Day,-0.123105794,-0.005981126,-0.004928776,-0.000888949,1940.246037,1904.027132,-7.300386041,-0.354691107,-0.292284922,-0.052716187,11.44826016,4.147874122
317,46,12/5/2015,1,2,Mixed,High,6,14:00,26,2153.982596,2170.756374,27.43,8.290203754,38.62715243,26.08,7.986034542,38.58940342,NA,NA,NA,1.69,1.67,7.35,2161.716374,2153.982596,4.422510285,1317.780083,329.0427268,1651.24532,5.135618926,7.701546699,168.9982231,168.4747147,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Day,0.79256452,0.038506948,0.031731837,0.005723119,1651.24532,1882.778651,46.66292322,2.267129956,1.868239407,0.336953607,11.44826016,58.11118339
318,46,12/5/2015,1,2,Mixed,High,6,18:00,NA,2167.758667,2185.494565,26.34,8.15224775,38.15071156,25.77,7.901148658,38.55518579,NA,NA,NA,3,1.2,8.03,2174.464565,2167.758667,7.123775043,1509.368637,260.9996638,1777.492076,4.070159222,6.127089682,264.4994026,263.6691145,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Day,0.687226454,0.033389072,0.027514426,0.004962472,1777.492076,1945.372585,33.72186451,1.638385337,1.350119363,0.243506045,11.44826016,45.17012467
319,46,12/5/2015,1,2,Mixed,High,6,22:00,26,2188.175111,2182.540671,25.69,7.861804771,38.32549436,25.5,7.795277281,38.48619045,NA,NA,NA,3.19,1.26,9.05,2170.300671,2188.175111,16.74082713,1796.94352,156.0400458,1969.724393,2.422872783,3.654450751,612.2712639,610.3333222,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Night,-1.831788676,-0.088997917,-0.073339164,-0.013227371,1969.724393,1996.532547,7.326436258,0.355956763,0.293327893,0.052904296,11.44826016,18.77469642
320,46,12/6/2015,1,2,Mixed,High,6,2:00,NA,2184.693668,2189.509864,25.32,7.731904638,38.41467233,25.15,7.884574965,38.40917403,NA,NA,NA,3.41,1.47,9.07,2177.029864,2184.693668,23.8292616,1884.193752,119.9122546,2027.935269,1.857578828,2.804917439,863.9537488,861.2060914,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Night,-0.785393522,-0.038158543,-0.031444732,-0.005671337,2027.935269,1963.092447,-12.50490775,-0.607554114,-0.500657906,-0.09029811,11.44826016,-1.056647585
321,46,12/6/2015,1,2,Mixed,High,6,6:00,NA,2181.168058,2182.706242,25.02,7.708930648,38.14360239,24.81,7.879212623,38.47333,NA,NA,NA,3.05,1.25,7.9,2171.756242,2181.168058,25.51004857,1898.861463,112.7145829,2037.086095,1.747814049,2.642046922,916.6952368,913.7690215,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Night,-0.964531362,-0.046862001,-0.038616858,-0.006964894,2037.086095,1961.56974,-14.51343648,-0.705138991,-0.581073197,-0.104801723,11.44826016,-3.065176321
322,46,12/6/2015,1,2,Mixed,High,6,10:00,27,2183.322087,2191.997136,25.43,7.824935952,38.39616456,24.95,7.936417876,38.27830983,NA,NA,NA,2.59,2.36,8.35,2181.057136,2183.322087,18.55948446,1821.719331,144.1554138,1984.434229,2.234520843,3.372970818,674.6714804,672.5291314,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.60604226,26.25,1088.351353,7.859,161.7569,196.2938541,Day,-0.232114214,-0.011277328,-0.009293137,-0.0016761,1984.434229,1940.873835,-8.696102537,-0.422502347,-0.348165103,-0.062794675,11.44826016,2.752157626
